Pilotenaktivität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilot 1_BREKOM5556 (1_0805556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7:00 bis 22:00, 28. Juli  2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00-10:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,10:30-11:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,11:00-11:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,11:30-12:00,1,1,,,1,,1,100%,1,,,1,,,, ,,,,,,,,,,,,,,,100%,100%,00:00:12,00:00:06,00:00:01,00:00:02,00:00:12, , ,,,, ,,, ,, ,, ,, ,, ,
,12:00-12:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,12:30-13:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,13:00-13:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,13:30-14:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,14:00-14:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,14:30-15:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,15:00-15:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,15:30-16:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,16:00-16:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,16:30-17:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,17:00-17:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,17:30-18:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,18:00-18:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,18:30-19:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,19:00-19:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,19:30-20:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,20:00-20:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,20:30-21:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,21:00-21:30,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,21:30-22:00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,Summe,4,4,,,4,,4,,4,,1,3,,,, ,,,,,,,,,,,,,,,,,,,,,,, ,,,, ,,,,,,,,,,,,
,Durchschnitt,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,, ,,,, ,,,,,,,,,,,,
,Maximum,3,3,,,3,,3,100%,3,,1,2,,,, ,,,,,,,,,,,,,,,100%,100%,00:00:50,00:00:11,00:00:01,00:00:31,00:00:12, , ,,,, ,,, ,, ,, ,, ,, ,
,Minimum,,,,,,,,100%,,,,,,,, ,,,,,,,,,,,,,,,100%,100%, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilotenaktivität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Empfangene Anrufe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Top 5 der bearbeiteten Anrufe,,,,,,,,,,
,,,Zustand Pilot,,,Wegsteuerungstyp,,,Bearbeitete ACD-Anrufe,,,,,,,,,,Abbrüche,,,,,,,,,,Umgeleitete Anrufe,,,,,,Durchschnittliche Gesprächsbearbeitungszeit,,,,,,,IVR-Verbindungen,,,,#,%,#,%,#,%,#,%,#,%,#
,,+,Zustand Offen,Zustand Gesperrt,Zustand Allgemeine Rufumleitung,Direkt,Indirekt,+,Effektivität,Ohne Einreihen in Warteschlange,+,Vor,,,,Nach 60 Sekunden bearbeitete Anrufe,Durchschnittliche Wartezeit,+,Bei Begrüßungsansage,Bei Warteansage,Vor,,,,Nach 60 Sekunden abgebrochene Anrufe,Abgewiesene Anrufe  wegen mangelnder Ressourcen,Abgewiesene Anrufe,+,Außerhalb ACD,In Gegenseitige Hilfe-Warteschlange geschickt,Zu einer entfernten BG geschickt,Service-Niveau,Effektivität,+,Durchschnittliche Gesprächszeit,Durchschnittliche Nachbearbeitungszeit,Durchschnittliche Haltezeit der Anrufe,Durchschnittsklingelzeit,Durchschnittswartezeit,Längste Wartezeit,+,Erfolgreich,Fehlgeschlagen,Gesamtdauer der Verbindung wartender Anrufe mit IVR,,,,,,,,,,,,Für alle BGs
,,Empfangene Anrufe (gesamt),,,,,,Bearbeitete Anrufe (gesamt),,,Nach Einreihen in Warteschlange (gesamt),5 Sekunden,10 Sekunden,30 Sekunden,60 Sekunden,,,Abbrüche (gesamt),,,5 Sekunden,10 Sekunden,30 Sekunden,60 Sekunden,,,,Umgeleitete Anrufe (gesamt),,,,,,Durchschnittliche Gesprächsbearbeitungszeit,,,,,,,IVR-Verbindungen (gesamt),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,Summe,4,4,,,4,,4,,4,,1,3,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,Durchschnitt,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,Maximum,3,3,,,3,,3,100%,3,,1,2,,,, ,,,,,,,,,,,,,,,100%,100%,00:00:50,00:00:11,00:00:01,00:00:31,00:00:12, , ,,,, ,,, ,, ,, ,, ,, ,
,Minimum,,,,,,,,100%,,,,,,,, ,,,,,,,,,,,,,,,100%,100%, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilotenaktivität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Empfangene Anrufe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Top 5 der bearbeiteten Anrufe,,,,,,,,,,
,,,Zustand Pilot,,,Wegsteuerungstyp,,,Bearbeitete ACD-Anrufe,,,,,,,,,,Abbrüche,,,,,,,,,,Umgeleitete Anrufe,,,,,,Durchschnittliche Gesprächsbearbeitungszeit,,,,,,,IVR-Verbindungen,,,,#,%,#,%,#,%,#,%,#,%,#
,,+,Zustand Offen,Zustand Gesperrt,Zustand Allgemeine Rufumleitung,Direkt,Indirekt,+,Effektivität,Ohne Einreihen in Warteschlange,+,Vor,,,,Nach 60 Sekunden bearbeitete Anrufe,Durchschnittliche Wartezeit,+,Bei Begrüßungsansage,Bei Warteansage,Vor,,,,Nach 60 Sekunden abgebrochene Anrufe,Abgewiesene Anrufe  wegen mangelnder Ressourcen,Abgewiesene Anrufe,+,Außerhalb ACD,In Gegenseitige Hilfe-Warteschlange geschickt,Zu einer entfernten BG geschickt,Service-Niveau,Effektivität,+,Durchschnittliche Gesprächszeit,Durchschnittliche Nachbearbeitungszeit,Durchschnittliche Haltezeit der Anrufe,Durchschnittsklingelzeit,Durchschnittswartezeit,Längste Wartezeit,+,Erfolgreich,Fehlgeschlagen,Gesamtdauer der Verbindung wartender Anrufe mit IVR,,,,,,,,,,,,Für alle BGs
,,Empfangene Anrufe (gesamt),,,,,,Bearbeitete Anrufe (gesamt),,,Nach Einreihen in Warteschlange (gesamt),5 Sekunden,10 Sekunden,30 Sekunden,60 Sekunden,,,Abbrüche (gesamt),,,5 Sekunden,10 Sekunden,30 Sekunden,60 Sekunden,,,,Umgeleitete Anrufe (gesamt),,,,,,Durchschnittliche Gesprächsbearbeitungszeit,,,,,,,IVR-Verbindungen (gesamt),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,Summe,4,4,,,4,,4,,4,,1,3,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,Durchschnitt,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, , , , , ,, ,,,, ,,,,,,,,,,,,
,Maximum,3,3,,,3,,3,100%,3,,1,2,,,, ,,,,,,,,,,,,,,,100%,100%,00:00:50,00:00:11,00:00:01,00:00:31,00:00:12, , ,,,, ,,, ,, ,, ,, ,, ,
,Minimum,,,,,,,,100%,,,,,,,, ,,,,,,,,,,,,,,,100%,100%, , , , , , , ,,,, ,,, ,, ,, ,, ,, ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
