,36,ALLIED TEST,LOCATION,Air,100,73,,,,N,,"$1,181.84 ",5.7,9849,7778,10,15,,,,,,6,,1181.837781,77831.2622,317312.069,49602.4621,18499.89232,1181.837781,,,,,,,,,,,,,,,
,37,ALLIED TEST,LOCATION,Air,100,73,,,,N,,"$1,181.84 ",5.7,9849,7778,10,15,,,,,,6,,1181.837781,77831.2622,317312.069,49602.4621,18499.89232,1181.837781,,,,,,,,,,,,,,,
,38,ALLIED TEST,LOCATION,Air,100,68,,,,N,,"$1,070.05 ",5.2,8917,7042,9,13,,,,,,6,,1070.054795,70469.66737,287299.4131,44910.86109,16750.09786,1070.054795,,,,,,,,,,,,,,,
,39,ALLIED TEST,LOCATION,Air,100,3,,,,N,,$13.53 ,0.1,113,89,0,0,,,,,,6,,13.5307273,891.0813319,3632.870045,567.8929873,211.8031781,13.5307273,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,$0.00 ,0.0,N/A,N/A,N/A,N/A,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
