AUGJ5,344249,6/25/08,1431458,1861769,ATLGA ATLANTAGA 30336,751326,6/25/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,21.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
AUGJ5,344249,6/25/08,1431347,1861778,ATLGA ATLANTAGA 30336,751337,6/25/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,21.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
AUGJ5,344249,6/25/08,671774,1878067,AULGA ATLANTAGA 30354,751350,6/25/08,AUSTELL,GA,30168,ATLANTA,GA,30354,0,0.00,10.00,27.00,Y,N,1,INBOUND,0,0.0000,39628
AUGJ5,344249,6/25/08,1432763,1881769,MORE THAN 100 ONE WAY MILES,751309,6/26/08,ATLANTA,GA,30354,GREENVILLE,SC,29611,0,0.00,0.00,159.00,N,N,1,OUTBOUND,0,0.0000,39628
AUGJ5,344249,6/26/08,670019,1881986,MORE THAN 100 ONE WAY MILES,751333,6/27/08,AUSTELL,GA,30168,CHATTANOOGA,TN,37401,0,0.00,157.00,109.00,N,N,1,OUTBOUND,0,0.0000,39628
AUGJ5,344249,6/27/08,1433719,1896876,ATLGA GAINSVILLEGA 30501,751350,6/27/08,ATLANTA,GA,30354,GAINESVILLE,GA,30501,0,0.00,131.00,67.00,N,N,1,OUTBOUND,0,0.0000,39628
AUGJ5,344249,6/27/08,1434779,1912707,BACKUP RATE 55-100,078267,6/28/08,ATLANTA,GA,30354,MACON,GA,31217,0,0.00,66.00,77.00,N,N,1,OUTBOUND,0,0.0000,39628
AUGJ5,344249,6/29/08,1434797,1912774,ATLGA ATLANTAGA 30336,751353,6/28/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,21.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
AUGJ5,344249,6/29/08,1434839,1912801,ATLGA ATLANTAGA 30336,751344,6/28/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,77.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
AUGJ5,344249,6/29/08,1434906,1912854,ATLGA ATLANTAGA 30336,751326,6/28/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,21.00,21.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/21/08,1429528,1828933,ATLGA ATLANTAGA 30336,751317,6/23/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,8.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/23/08,1429518,1828946,ATLGA ATLANTAGA 30336,751339,6/23/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,21.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/23/08,1429566,1829340,ATLGA ATLANTAGA 30336,751354,6/23/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,21.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/23/08,ASB,1877993,AULGA ATLANTAGA 30354,751295,6/23/08,AUSTELL,GA,30168,ATLANTA,GA,30354,0,0.00,10.00,27.00,Y,N,1,INBOUND,0,0.0000,39628
AUTM2,344251,6/24/08,1430301,1858029,ATLGA FAIRBURNGA 30213,751298,6/24/08,ATLANTA,GA,30354,FAIRBURN,GA,30213,0,0.00,16.00,16.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/24/08,1430302,1858041,ATLGA FAIRBURNGA 30213,751296,6/24/08,ATLANTA,GA,30354,FAIRBURN,GA,30213,0,0.00,0.00,16.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/24/08,669222,1859639,AULGA COLLEGEPARKGA 30337,751309,6/24/08,AUSTELL,GA,30168,COLLEGE PARK,GA,30337,0,0.00,27.00,23.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/24/08,1431412,1861799,BACKUP RATE 55-100,078262,6/27/08,ATLANTA,GA,30354,COLLEGE PARK,GA,30349,0,0.00,8.00,56.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/25/08,1431319,1861675,ATLGA OAKWOODGA 30566,751356,6/25/08,ATLANTA,GA,30354,OAKWOOD,GA,30566,0,0.00,0.00,61.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/25/08,1432781,1880648,ATLGA COLLEGEPARKGA 30337,751318,6/26/08,ATLANTA,GA,30354,COLLEGE PARK,GA,30337,0,0.00,60.00,8.00,N,N,1,OUTBOUND,0,0.0000,39628
AUTM2,344251,6/26/08,670105,1882067,MORE THAN 100 ONE WAY MILES,751298,6/26/08,AUSTELL,GA,30168,CHATTANOOGA,TN,37401,0,0.00,23.00,109.00,N,N,1,OUTBOUND,0,0.0000,39628
AWBD1,317154,6/20/08,1409062,1822724,HSPFL ATLANTAGA 30354,078269,6/23/08,HIGH SPRINGS,FL,32643,ATLANTA,GA,30320,0,0.00,81.00,304.00,Y,N,1,INBOUND,493,0.0000,39628
BRAT58,315344,6/25/08,1432776,1880821,MORE THAN 100 ONE WAY MILES,751351,6/26/08,ATLANTA,GA,30354,POMPANO BEACH,FL,33069,0,613.00,32.00,613.00,N,N,2,OUTBOUND,0,0.0000,39628
BROU40,313281,6/20/08,1429486,1829500,MORE THAN 100 ONE WAY MILES,751353,6/22/08,ATLANTA,GA,30354,POMPANO BEACH,FL,33069,0,613.00,294.00,613.00,N,N,1,OUTBOUND,0,0.0000,39628
BROU40,313281,6/24/08,1431415,1861561,MORE THAN 100 ONE WAY MILES,751370,6/25/08,ATLANTA,GA,30354,TAMPA,FL,33610,0,0.00,22.00,449.00,N,N,1,OUTBOUND,0,0.0000,39628
BROU40,313281,6/26/08,ASB 358,1793798,MORE THAN 100 ONE WAY MILES,751334,6/28/08,CHILHOWIE,VA,24319,ATLANTA,GA,30354,0,0.00,0.00,1019.00,N,N,1,INBOUND,0,0.0000,39628
CASM47,318139,6/23/08,1429462,1829329,BACKUP RATE 55-100,751357,6/23/08,ATLANTA,GA,30354,MACON,GA,31217,0,0.00,0.00,77.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/23/08,1429564,1829418,ATLGA OAKWOODGA 30566,751332,6/23/08,ATLANTA,GA,30354,OAKWOOD,GA,30566,0,0.00,77.00,61.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/23/08,1430360,1857638,BACKUP RATE 55-100,751337,6/24/08,ATLANTA,GA,30354,MACON,GA,31217,0,0.00,60.00,77.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/24/08,1430327,1857866,ATLGA OAKWOODGA 30566,078262,6/24/08,ATLANTA,GA,30354,OAKWOOD,GA,30566,0,0.00,77.00,61.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/24/08,1431394,1861638,BACKUP RATE 55-100,751317,6/25/08,ATLANTA,GA,30354,MACON,GA,31217,0,0.00,60.00,77.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/25/08,1431305,1861689,ATLGA AUSTELLGA 30168,751363,6/25/08,ATLANTA,GA,30354,AUSTELL,GA,30168,0,0.00,8.00,27.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/25/08,1431403,1861813,ATLGA COLLEGEPARKGA 30337,751360,6/25/08,ATLANTA,GA,30354,COLLEGE PARK,GA,30337,0,0.00,77.00,8.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/25/08,1432774,1880064,BACKUP RATE 55-100,751339,6/26/08,ATLANTA,GA,30354,MACON,GA,31217,0,0.00,26.00,77.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/26/08,1432744,1880163,ATLGA OAKWOODGA 30566,078263,6/26/08,ATLANTA,GA,30354,OAKWOOD,GA,30566,0,0.00,77.00,61.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/26/08,1433754,1895598,BACKUP RATE 55-100,078269,6/27/08,ATLANTA,GA,30354,MACON,GA,31217,0,0.00,60.00,77.00,N,N,1,OUTBOUND,0,0.0000,39628
CASM47,318139,6/27/08,1433720,1895920,ATLGA OAKWOODGA 30566,751328,6/27/08,ATLANTA,GA,30354,OAKWOOD,GA,30566,0,0.00,77.00,61.00,N,N,1,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/23/08,669194,1859610,AULGA COLLEGEPARKGA 30337,751348,6/24/08,AUSTELL,GA,30168,COLLEGE PARK,GA,30337,0,0.00,36.00,23.00,N,N,1,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/24/08,1430300,1857894,ATLGA KENNESAWGA 30144,751328,6/24/08,ATLANTA,GA,30354,KENNESAW,GA,30144,0,0.00,8.00,40.00,N,N,1,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/24/08,1430395,1858088,ATLGA COLLEGEPARKGA 30337,751299,6/24/08,ATLANTA,GA,30354,COLLEGE PARK,GA,30337,0,0.00,41.00,8.00,N,N,2,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/24/08,1431295,1861697,ATLGA VILLARICAGA 30180,751367,6/25/08,ATLANTA,GA,30354,VILLA RICA,GA,30180,0,0.00,8.00,41.00,N,N,1,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/25/08,1431328,1861605,ATLGA COLUMBUSGA 31909,751357,6/25/08,ATLANTA,GA,30354,COLUMBUS,GA,31909,0,0.00,41.00,94.00,N,N,1,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/25/08,1432743,1879983,ATLGA MACONGA 31206,751295,6/26/08,ATLANTA,GA,30354,MACON,GA,31206,0,0.00,95.00,79.00,N,N,1,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/26/08,1431332,1861620,ATLGA COLUMBUSGA 31909,751357,6/26/08,ATLANTA,GA,30354,COLUMBUS,GA,31909,0,0.00,79.00,94.00,N,N,2,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/26/08,1433730,1896444,ATLGA ATLANTAGA 30336,751340,6/27/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,94.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/27/08,673544,1878084,AULGA ATLANTAGA 30354,751310,6/27/08,AUSTELL,GA,30168,ATLANTA,GA,30354,0,0.00,40.00,27.00,Y,N,1,INBOUND,0,0.0000,39628
DANJ48,344253,6/27/08,1434015,1896386,ATLGA NEWNANGA 30265,751356,6/27/08,ATLANTA,GA,30354,NEWNAN,GA,30265,0,0.00,21.00,34.00,N,N,1,OUTBOUND,0,0.0000,39628
DANJ48,344253,6/27/08,1433729,1896545,ATLGA ATLANTAGA 30336,751329,6/27/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,21.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
EDWA16,318025,6/21/08,1429425,1829437,MORE THAN 100 ONE WAY MILES,751334,6/23/08,ATLANTA,GA,30354,GREENSBORO,NC,27409,0,0.00,0.00,277.00,N,N,1,OUTBOUND,0,0.0000,39628
EDWA16,318025,6/23/08,1430295,1857306,MORE THAN 100 ONE WAY MILES,751358,6/24/08,ATLANTA,GA,30354,GREENSBORO,NC,27409,0,0.00,0.00,277.00,N,N,1,OUTBOUND,0,0.0000,39628
EDWA16,318025,6/24/08,1431271,1861569,MORE THAN 100 ONE WAY MILES,751344,6/25/08,ATLANTA,GA,30354,GREENSBORO,NC,27409,0,0.00,0.00,277.00,N,N,1,OUTBOUND,0,0.0000,39628
EDWA16,318025,6/25/08,1432716,1880872,MORE THAN 100 ONE WAY MILES,751305,6/26/08,ATLANTA,GA,30354,GREENSBORO,NC,27409,0,0.00,0.00,277.00,N,N,1,OUTBOUND,0,0.0000,39628
EDWA16,318025,6/26/08,1433741,1897334,MORE THAN 100 ONE WAY MILES,751310,6/27/08,ATLANTA,GA,30354,BIRMINGHAM,AL,35206,0,0.00,0.00,147.00,N,N,1,OUTBOUND,0,0.0000,39628
EDWA16,318025,6/27/08,671792,1916181,AULGA COLLEGEPARKGA 30337,751307,6/27/08,AUSTELL,GA,30168,COLLEGE PARK,GA,30337,0,0.00,127.00,23.00,N,N,1,OUTBOUND,0,0.0000,39628
EDWA16,318025,6/27/08,1434884,1913145,MORE THAN 100 ONE WAY MILES,751332,6/28/08,ATLANTA,GA,30354,LEXINGTON,SC,29072,0,209.00,8.00,209.00,N,N,1,OUTBOUND,0,0.0000,39628
ELT1,317743,6/23/08,1429510,1828989,ATLGA AUSTELLGA 30168,751292,6/23/08,ATLANTA,GA,30354,AUSTELL,GA,30168,0,0.00,5.00,27.00,N,N,1,OUTBOUND,0,0.0000,39628
ELT1,317743,6/23/08,1430303,1855778,BACKUP RATE 0-14,751336,6/23/08,ATLANTA,GA,30354,ATLANTA,GA,30349,0,0.00,27.00,11.00,N,N,1,OUTBOUND,0,0.0000,39628
FEAH1,313927,6/21/08,1429470,1829591,MORE THAN 100 ONE WAY MILES,751349,6/23/08,ATLANTA,GA,30354,KISSIMMEE,FL,34741,0,442.00,0.00,442.00,N,N,1,OUTBOUND,0,0.0000,39628
FEAH1,313927,6/23/08,1430331,1857322,MORE THAN 100 ONE WAY MILES,751347,6/24/08,ATLANTA,GA,30354,DICKSON,TN,37055,0,294.00,0.00,295.00,N,N,1,OUTBOUND,0,0.0000,39628
FEAH1,313927,6/24/08,MTY TOTES OO,1893912,MORE THAN 100 ONE WAY MILES,047733,6/25/08,ATLANTA,GA,30354,CHILHOWIE,VA,24319,0,0.00,0.00,325.00,N,N,1,OUTBOUND,0,0.0000,39628
FEAH1,313927,6/25/08,ASB 356,1793797,MORE THAN 100 ONE WAY MILES,047733,6/26/08,CHILHOWIE,VA,24319,ATLANTA,GA,30354,0,0.00,0.00,335.00,N,N,1,INBOUND,0,0.0000,39628
FEAH1,313927,6/26/08,1433721,1897167,MORE THAN 100 ONE WAY MILES,751358,6/27/08,ATLANTA,GA,30354,DICKSON,TN,37055,0,294.00,0.00,295.00,N,N,1,OUTBOUND,0,0.0000,39628
GLON1,318134,6/21/08,1429457,1829606,MORE THAN 100 ONE WAY MILES,751368,6/23/08,ATLANTA,GA,30354,DICKSON,TN,37055,0,294.00,0.00,295.00,N,N,1,OUTBOUND,0,0.0000,39628
GLON1,318134,6/23/08,1430347,1857350,MORE THAN 100 ONE WAY MILES,751369,6/24/08,ATLANTA,GA,30354,GREENVILLE,SC,29611,0,0.00,0.00,159.00,N,N,1,OUTBOUND,0,0.0000,39628
GLON1,318134,6/24/08,1431323,1861578,MORE THAN 100 ONE WAY MILES,751341,6/25/08,ATLANTA,GA,30354,DICKSON,TN,37055,0,294.00,0.00,295.00,N,N,1,OUTBOUND,0,0.0000,39628
GLON1,318134,6/25/08,1432745,1880946,MORE THAN 100 ONE WAY MILES,751355,6/26/08,ATLANTA,GA,30354,DICKSON,TN,37055,0,294.00,0.00,295.00,N,N,1,OUTBOUND,0,0.0000,39628
GLON1,318134,6/26/08,1433689,1897152,MORE THAN 100 ONE WAY MILES,751301,6/27/08,ATLANTA,GA,30354,GREENSBORO,NC,27409,0,0.00,0.00,277.00,N,N,1,OUTBOUND,0,0.0000,39628
HURM8,314757,6/24/08,1430328,1857870,ATLGA OAKWOODGA 30566,751318,6/24/08,ATLANTA,GA,30354,OAKWOOD,GA,30566,0,60.00,32.00,61.00,N,N,1,OUTBOUND,0,0.0000,39628
HURM8,314757,6/24/08,1431389,1861565,MORE THAN 100 ONE WAY MILES,751324,6/26/08,ATLANTA,GA,30354,KISSIMMEE,FL,34741,0,0.00,33.00,0.00,N,N,2,OUTBOUND,0,0.0000,39628
HURM8,314418,6/25/08,1431389,1861565,MORE THAN 100 ONE WAY MILES,751324,6/26/08,ATLANTA,GA,30354,KISSIMMEE,FL,34741,0,0.00,24.00,0.00,N,N,3,OUTBOUND,0,0.0000,39628
HURM8,316445,6/25/08,1431389,1861565,MORE THAN 100 ONE WAY MILES,751324,6/26/08,ATLANTA,GA,30354,KISSIMMEE,FL,34741,0,442.00,76.00,442.00,N,N,4,OUTBOUND,0,0.0000,39628
JAMF9,317159,6/20/08,1429467,1829599,MORE THAN 100 ONE WAY MILES,751333,6/22/08,ATLANTA,GA,30354,KISSIMMEE,FL,34741,0,442.00,0.00,442.00,N,N,1,OUTBOUND,0,0.0000,39628
JAMF9,317159,6/23/08,1430315,1857320,ATLGA JACKSONVILLEFL 32219,751365,6/24/08,ATLANTA,GA,30354,JACKSONVILLE,FL,32211,0,0.00,0.00,309.00,N,N,1,OUTBOUND,0,0.0000,39628
JAMF9,317159,6/24/08,1409067,1861873,HSPFL ATLANTAGA 30354,751365,6/25/08,HIGH SPRINGS,FL,32643,ATLANTA,GA,30320,0,0.00,81.00,304.00,Y,N,1,INBOUND,493,0.0000,39628
JAMF9,317159,6/25/08,1432748,1880846,MORE THAN 100 ONE WAY MILES,751292,6/26/08,ATLANTA,GA,30354,TAMPA,FL,33610,0,449.00,0.00,449.00,N,N,1,OUTBOUND,0,0.0000,39628
JOHA19,315145,6/23/08,ASB 355,1793795,MORE THAN 100 ONE WAY MILES,078265,6/24/08,CHILHOWIE,VA,24319,ATLANTA,GA,30354,0,0.00,307.00,335.00,N,N,1,INBOUND,0,0.0000,39628
JOHA19,315145,6/24/08,ASB 357,1793796,MORE THAN 100 ONE WAY MILES,751332,6/25/08,CHILHOWIE,VA,24319,ATLANTA,GA,30354,0,0.00,325.00,335.00,N,N,1,INBOUND,0,0.0000,39628
JOHA19,315145,6/29/08,1434762,1912603,MORE THAN 100 ONE WAY MILES,751297,6/28/08,ATLANTA,GA,30354,DICKSON,TN,37055,0,294.00,16.00,295.00,N,N,1,OUTBOUND,0,0.0000,39628
JOHG86,310719,6/21/08,1429502,1829674,ATLGA JACKSONVILLEFL 32205,751364,6/23/08,ATLANTA,GA,30354,JACKSONVILLE,FL,32210,0,0.00,24.00,307.00,N,N,1,OUTBOUND,0,0.0000,39628
JOHG86,310719,6/23/08,1412560,1837707,HSPFL ATLANTAGA 30354,751364,6/24/08,HIGH SPRINGS,FL,32643,ATLANTA,GA,30354,0,0.00,71.00,304.00,Y,N,1,INBOUND,0,0.0000,39628
JOHG86,310719,6/24/08,1431395,1861548,MORE THAN 100 ONE WAY MILES,751319,6/25/08,ATLANTA,GA,30354,POMPANO BEACH,FL,33069,0,613.00,0.00,613.00,N,N,1,OUTBOUND,0,0.0000,39628
JOHG86,310719,6/26/08,1434526,1905217,MORE THAN 100 ONE WAY MILES,751300,6/27/08,ATLANTA,GA,30354,CHARLOTTE,NC,28216,0,0.00,0.00,258.00,N,N,1,OUTBOUND,0,0.0000,39628
JOHG86,310719,6/27/08,ASB 361,1869953,MORE THAN 100 ONE WAY MILES,751300,6/27/08,CHILHOWIE,VA,24319,ATLANTA,GA,30354,0,0.00,171.00,335.00,N,N,1,INBOUND,0,0.0000,39628
KELW24,341276,6/22/08,665777,1814799,MORE THAN 100 ONE WAY MILES,751315,6/23/08,AUSTELL,GA,30168,CHATTANOOGA,TN,37401,0,154.00,55.00,109.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344250,6/23/08,1429541,1828962,ATLGA NEWNANGA 30265,751356,6/23/08,ATLANTA,GA,30354,NEWNAN,GA,30265,0,0.00,136.00,34.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344250,6/23/08,1429474,1829053,MORE THAN 100 ONE WAY MILES,751351,6/23/08,ATLANTA,GA,30354,CORDELE,GA,31015,0,0.00,0.00,136.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/23/08,1429514,1829317,ATLGA VILLARICAGA 30180,751329,6/24/08,ATLANTA,GA,30354,VILLA RICA,GA,30180,0,0.00,8.00,41.00,N,N,3,OUTBOUND,0,0.0000,39628
LEES7,344248,6/24/08,1430309,1857887,ATLGA VILLARICAGA 30180,078255,6/24/08,ATLANTA,GA,30354,VILLA RICA,GA,30180,0,0.00,41.00,41.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/24/08,1430319,1858003,ATLGA ATLANTAGA 30336,751292,6/24/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,21.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/24/08,1430341,1858009,ATLGA ATLANTAGA 30336,751343,6/24/08,ATLANTA,GA,30354,ATLANTA,GA,30336,0,0.00,41.00,21.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/24/08,1431293,1861749,ATLGA NORCROSSGA 30071,751318,6/25/08,ATLANTA,GA,30354,NORCROSS,GA,30071,0,0.00,0.00,34.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/25/08,1431309,1861738,ATLGA NEWNANGA 30265,751329,6/25/08,ATLANTA,GA,30354,NEWNAN,GA,30265,0,0.00,33.00,34.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/25/08,1431291,1861741,ATLGA NORCROSSGA 30071,751352,6/25/08,ATLANTA,GA,30354,NORCROSS,GA,30071,0,0.00,33.00,34.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/26/08,1432762,1881332,MORE THAN 100 ONE WAY MILES,751299,6/26/08,ATLANTA,GA,30354,BIRMINGHAM,AL,35206,0,0.00,0.00,147.00,N,N,2,OUTBOUND,0,0.0000,39628
LEES7,344248,6/26/08,1434025,1896953,BACKUP RATE 15-35,751317,6/27/08,ATLANTA,GA,30354,MARIETTA,GA,30062,0,0.00,0.00,35.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/26/08,53670257,1923828,JB Hunt Backhaul,751299,6/30/08,BIRMINGHAM,AL,35222,ROME,GA,30161,0,0.00,7.00,151.00,Y,N,1,INBOUND,130,-110.5858,39628
LEES7,344248,6/27/08,1433734,1896411,ATLGA AUSTELLGA 30168,751311,6/27/08,ATLANTA,GA,30354,AUSTELL,GA,30168,0,0.00,8.00,27.00,N,N,1,OUTBOUND,0,0.0000,39628
LEES7,344248,6/27/08,1433762,1896787,ATLGA COLLEGEPARKGA 30337,751317,6/27/08,ATLANTA,GA,30354,COLLEGE PARK,GA,30337,0,0.00,35.00,8.00,N,N,1,OUTBOUND,0,0.0000,39628
LEPP1,344292,6/24/08,1430295,1857306,MORE THAN 100 ONE WAY MILES,751358,6/24/08,ATLANTA,GA,30354,GREENSBORO,NC,27409,0,72.00,0.00,71.00,N,N,2,OUTBOUND,0,0.0000,39628
LEPP1,344292,6/27/08,1433689,1897152,MORE THAN 100 ONE WAY MILES,751301,6/27/08,ATLANTA,GA,30354,GREENSBORO,NC,27409,0,72.00,0.00,71.00,N,N,2,OUTBOUND,0,0.0000,39628
MASM28,313018,6/26/08,1434750,1913463,MORE THAN 100 ONE WAY MILES,078263,6/28/08,ATLANTA,GA,30354,GREENSBORO,NC,27409,0,343.00,16.00,343.00,N,N,1,OUTBOUND,0,0.0000,39628
MICW5,318133,6/21/08,MTY TOTES MM,1859931,MORE THAN 100 ONE WAY MILES,044667,6/23/08,ATLANTA,GA,30354,CHILHOWIE,VA,24319,0,0.00,0.00,325.00,N,N,1,OUTBOUND,0,0.0000,39628
MICW5,318133,6/23/08,ASB 354,1793794,MORE THAN 100 ONE WAY MILES,044667,6/24/08,CHILHOWIE,VA,24319,ATLANTA,GA,30354,0,0.00,0.00,335.00,N,N,1,INBOUND,0,0.0000,39628
MICW5,318133,6/24/08,ASB 359,1869951,MORE THAN 100 ONE WAY MILES,751364,6/26/08,CHILHOWIE,VA,24319,ATLANTA,GA,30354,0,0.00,325.00,335.00,N,N,1,INBOUND,0,0.0000,39628
MICW5,318133,6/26/08,1433751,1897134,MORE THAN 100 ONE WAY MILES,751352,6/27/08,ATLANTA,GA,30354,KISSIMMEE,FL,34741,0,442.00,0.00,442.00,N,N,1,OUTBOUND,0,0.0000,39628
MUHO2,344250,6/21/08,1429534,1829426,MORE THAN 100 ONE WAY MILES,751326,6/23/08,ATLANTA,GA,30354,LEXINGTON,SC,29072,0,209.00,0.00,209.00,N,N,1,OUTBOUND,0,0.0000,39628
MUHO2,344250,6/23/08,1430345,1857327,MORE THAN 100 ONE WAY MILES,751308,6/23/08,ATLANTA,GA,30354,LEXINGTON,SC,29072,0,209.00,0.00,201.00,N,N,1,OUTBOUND,0,0.0000,39628
MUHO2,344250,6/24/08,1431366,1861582,MORE THAN 100 ONE WAY MILES,751310,6/24/08,ATLANTA,GA,30354,LEXINGTON,SC,29072,0,0.00,0.00,209.00,N,N,1,OUTBOUND,0,0.0000,39628
MUHO2,344248,6/25/08,1432759,1880992,MORE THAN 100 ONE WAY MILES,751302,6/26/08,ATLANTA,GA,30354,LEXINGTON,SC,29072,0,209.00,0.00,209.00,N,N,3,OUTBOUND,0,0.0000,39628
MUHO2,344250,6/25/08,1432759,1880992,MORE THAN 100 ONE WAY MILES,751302,6/26/08,ATLANTA,GA,30354,LEXINGTON,SC,29072,0,0.00,205.00,0.00,N,N,1,OUTBOUND,0,0.0000,39628
MUHO2,344250,6/26/08,1433737,1897187,MORE THAN 100 ONE WAY MILES,751296,6/27/08,ATLANTA,GA,30354,LEXINGTON,SC,29072,0,209.00,0.00,209.00,N,N,1,OUTBOUND,0,0.0000,39628
MUHO2,344250,6/27/08,1434878,1912648,MORE THAN 100 ONE WAY MILES,751298,6/27/08,ATLANTA,GA,30354,LEXINGTON,SC,29072,0,209.00,0.00,209.00,N,N,1,OUTBOUND,0,0.0000,39628
